,episodes,sfw,start_year,episode_duration,total_duration,synopsis_char_count,title_char_count,start_date_day_of_year,end_date_day_of_year,broadcast_time,is_Action,is_Adventure,is_Drama,is_Fantasy,is_Sci-Fi,is_Suspense,is_Supernatural,is_Award Winning,is_Romance,is_Comedy,is_Sports,is_Slice of Life,is_Mystery,is_Avant Garde,is_Horror,is_Ecchi,is_Gourmet,is_Boys Love,is_Girls Love,is_Hentai,is_Erotica,is_Shounen,is_Seinen,is_Shoujo,is_Josei,is_Kids,score
172,26.0,1,2010.0,1470.0,38220.0,972,6,97.0,272.0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17
173,11.0,1,2021.0,1420.0,15620.0,1103,2,101.0,171.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25
174,25.0,1,2019.0,1440.0,36000.0,1508,27,9.0,177.0,1320.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01
175,13.0,1,2013.0,1440.0,18720.0,868,51,95.0,179.0,88.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02
177,23.0,1,2020.0,1380.0,31740.0,1093,15,191.0,352.0,55.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26
178,12.0,1,2021.0,1420.0,17040.0,974,34,189.0,266.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36
179,12.0,1,2021.0,1420.0,17040.0,1144,9,276.0,78.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71
180,13.0,1,2021.0,1470.0,19110.0,1040,25,93.0,170.0,1410.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44
181,26.0,1,2010.0,1450.0,37700.0,1150,21,92.0,267.0,115.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.02
185,23.0,1,2007.0,1470.0,33810.0,1210,7,278.0,88.0,115.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01
186,12.0,1,2014.0,1440.0,17280.0,1060,8,5.0,82.0,1410.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.96
187,12.0,1,2017.0,1440.0,17280.0,556,31,277.0,354.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,8.03
188,13.0,1,2021.0,1430.0,18590.0,732,8,96.0,180.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73
189,13.0,1,2012.0,1460.0,18980.0,972,19,278.0,87.0,1080.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.04
190,11.0,1,2014.0,1380.0,15180.0,1437,23,101.0,171.0,50.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.62
191,13.0,1,2016.0,1470.0,19110.0,1098,21,94.0,178.0,1020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.93
193,25.0,1,2011.0,1470.0,36750.0,1180,19,274.0,84.0,1050.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.36
195,12.0,1,2021.0,1445.0,17340.0,775,22,8.0,85.0,88.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.12
196,12.0,1,2019.0,1380.0,16560.0,971,28,102.0,179.0,1350.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.21
197,94.0,1,1996.0,1500.0,141000.0,1173,39,10.0,251.0,1170.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.29
198,13.0,1,2017.0,1440.0,18720.0,1555,32,12.0,96.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99
199,12.0,1,2006.0,1440.0,17280.0,819,32,276.0,353.0,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.18
201,12.0,1,2010.0,3000.0,36000.0,942,12,26.0,345.0,70.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33
203,25.0,1,2012.0,1440.0,36000.0,909,28,281.0,90.0,1020.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.02
204,25.0,1,2019.0,1444.0,36100.0,954,32,285.0,95.0,1050.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.94
205,12.0,1,2006.0,1470.0,17640.0,1084,12,99.0,176.0,155.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.03
208,26.0,1,2009.0,1380.0,35880.0,609,30,7.0,182.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.66
209,13.0,1,2016.0,1420.0,18460.0,1191,6,184.0,268.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99
210,12.0,1,2017.0,1440.0,17280.0,898,20,280.0,357.0,1290.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
211,153.0,1,1986.0,1480.0,226440.0,1180,11,57.0,102.0,1140.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.96
214,26.0,1,2012.0,1440.0,37440.0,979,29,280.0,96.0,30.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.91
215,13.0,1,2015.0,1457.0,18941.0,719,8,188.0,272.0,1380.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92
216,24.0,1,2007.0,1470.0,35280.0,751,29,187.0,352.0,150.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19
217,24.0,1,2014.0,1440.0,34560.0,1016,16,280.0,83.0,1380.0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.03
218,24.0,1,2017.0,1450.0,34800.0,941,19,281.0,84.0,90.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.07
222,12.0,1,2017.0,1440.0,17280.0,1031,8,9.0,86.0,95.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.99
223,203.0,1,2006.0,1440.0,292320.0,876,22,280.0,268.0,630.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.14
224,12.0,1,2018.0,1420.0,17040.0,1110,10,4.0,81.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27
226,25.0,1,2009.0,1364.0,34100.0,940,14,280.0,90.0,59.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
227,13.0,1,2008.0,1440.0,18720.0,1225,18,190.0,274.0,60.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.32
228,25.0,1,2013.0,1500.0,37500.0,973,11,278.0,81.0,1050.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94
229,13.0,1,2012.0,1440.0,18720.0,1270,22,276.0,360.0,125.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.08
232,12.0,1,2017.0,1440.0,17280.0,824,11,6.0,90.0,1320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97
233,12.0,1,2018.0,1420.0,17040.0,1217,16,96.0,173.0,1260.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.16
237,11.0,1,2018.0,1370.0,15070.0,1276,27,103.0,173.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95
238,366.0,1,2004.0,1440.0,527040.0,922,6,279.0,87.0,1080.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.87
242,12.0,1,2018.0,1452.0,17424.0,795,53,99.0,176.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.98
244,12.0,1,2021.0,1432.0,17184.0,1159,28,280.0,357.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.01
245,13.0,1,2018.0,1420.0,18460.0,730,12,191.0,275.0,1320.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93
246,11.0,1,2010.0,1380.0,15180.0,1112,22,113.0,183.0,45.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57
247,12.0,1,2012.0,1375.0,16500.0,1056,20,104.0,181.0,45.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.32
248,26.0,1,1998.0,1500.0,39000.0,1031,21,109.0,340.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.31
249,12.0,1,2018.0,1414.0,16968.0,855,13,189.0,266.0,1260.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.19
251,12.0,1,2015.0,1435.0,17220.0,1136,23,6.0,90.0,125.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.19
253,70.0,1,1998.0,1500.0,105000.0,1051,17,97.0,81.0,1080.0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.15
254,12.0,1,2016.0,1405.0,16860.0,891,14,280.0,357.0,141.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91
256,13.0,1,2015.0,1440.0,18720.0,1032,16,95.0,179.0,30.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92
258,13.0,1,1998.0,1430.0,18590.0,1284,23,187.0,271.0,75.0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.07
259,12.0,1,2017.0,1460.0,17520.0,1000,14,97.0,181.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09
260,25.0,1,2013.0,1320.0,33000.0,925,22,279.0,89.0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.59
261,4.0,1,2014.0,1605.0,6420.0,577,15,365.0,365.0,1320.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.1
265,103.0,1,2006.0,1380.0,142140.0,891,10,276.0,274.0,1080.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.02
266,12.0,1,2017.0,1440.0,17280.0,982,52,193.0,270.0,1410.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86
268,12.0,1,2020.0,1422.0,17064.0,1458,10,13.0,90.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.07
269,51.0,1,2008.0,1415.0,72165.0,1149,10,98.0,89.0,1080.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.84
273,12.0,1,2014.0,1440.0,17280.0,936,11,185.0,262.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.79
274,26.0,1,2007.0,1380.0,35880.0,844,39,276.0,93.0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.28
275,12.0,1,2019.0,1377.0,16524.0,1045,8,283.0,360.0,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.87
276,13.0,1,2009.0,1449.0,18837.0,590,23,6.0,90.0,60.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.55
277,12.0,1,2021.0,1435.0,17220.0,841,3,10.0,94.0,120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03
278,24.0,1,2011.0,1460.0,35040.0,1001,6,8.0,183.0,83.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06
279,4.0,1,2012.0,1492.0,5968.0,977,20,366.0,366.0,1320.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.94
280,13.0,1,2009.0,1469.0,19097.0,971,5,93.0,177.0,119.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85
281,10.0,1,2014.0,1440.0,14400.0,952,18,95.0,172.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.7
283,26.0,1,2006.0,1450.0,37700.0,1103,25,95.0,270.0,90.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9
284,24.0,1,2014.0,1482.0,35568.0,1073,9,282.0,85.0,1410.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
285,12.0,1,2020.0,1425.0,17100.0,909,15,277.0,354.0,65.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.91
286,10.0,1,2014.0,1440.0,14400.0,814,28,192.0,255.0,139.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.08
287,12.0,1,2014.0,1440.0,17280.0,799,24,188.0,265.0,65.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85
288,23.0,1,2018.0,1380.0,31740.0,1140,24,276.0,86.0,89.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
289,26.0,1,2013.0,1419.0,36894.0,1012,16,276.0,93.0,1320.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
291,13.0,1,2011.0,1440.0,18720.0,532,22,186.0,270.0,90.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.58
292,12.0,1,2016.0,1420.0,17040.0,862,17,98.0,175.0,65.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.82
293,26.0,1,2004.0,1500.0,39000.0,935,4,281.0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.29
294,12.0,1,2011.0,1380.0,16560.0,795,25,12.0,89.0,59.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.99
295,13.0,1,2013.0,1440.0,18720.0,1154,19,94.0,178.0,1320.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
297,12.0,1,2015.0,1440.0,17280.0,925,17,10.0,87.0,1410.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99
299,14.0,1,2006.0,1420.0,19880.0,1273,26,93.0,184.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84
302,24.0,1,2015.0,1372.0,32928.0,918,16,99.0,267.0,89.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.91
304,13.0,1,2012.0,1440.0,18720.0,1190,22,3.0,87.0,90.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.65
307,24.0,1,2013.0,1440.0,34560.0,910,25,102.0,270.0,1410.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03
309,10.0,1,2014.0,1430.0,14300.0,1065,29,292.0,355.0,30.0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.74
310,12.0,1,2016.0,1440.0,17280.0,929,18,9.0,86.0,1410.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07
312,23.0,1,2007.0,1350.0,31050.0,835,16,12.0,166.0,1260.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.28
313,24.0,1,2012.0,1470.0,35280.0,942,18,279.0,88.0,120.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.93
314,50.0,1,2005.0,1440.0,72000.0,1002,26,107.0,92.0,420.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06
315,167.0,1,2000.0,1440.0,240480.0,1053,8,290.0,257.0,1140.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.85
316,13.0,1,2015.0,1440.0,18720.0,1037,9,186.0,270.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75
317,24.0,1,2017.0,1450.0,34800.0,862,18,190.0,351.0,128.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.19
319,12.0,1,2013.0,1440.0,17280.0,1168,36,190.0,267.0,95.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.02
320,26.0,1,2009.0,1440.0,37440.0,877,22,277.0,89.0,140.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2
323,12.0,1,2018.0,1440.0,17280.0,1029,35,8.0,85.0,95.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.81
324,5.0,1,2014.0,1540.0,7700.0,1026,14,228.0,228.0,1140.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94
328,12.0,1,2019.0,1417.0,17004.0,944,29,188.0,265.0,1410.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.08
329,12.0,1,2015.0,1440.0,17280.0,865,16,185.0,269.0,1410.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98
330,12.0,1,2016.0,1420.0,17040.0,1196,8,281.0,358.0,1380.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9
333,11.0,1,2020.0,1431.0,15741.0,852,19,285.0,355.0,1433.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.14
334,13.0,1,2018.0,1420.0,18460.0,890,11,9.0,93.0,1350.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76
337,13.0,1,2018.0,1465.0,19045.0,1257,10,96.0,180.0,88.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89
338,13.0,1,2015.0,1410.0,18330.0,979,17,98.0,182.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
339,12.0,1,2016.0,1440.0,17280.0,785,36,12.0,89.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.98
341,23.0,1,2006.0,1530.0,35190.0,1100,10,56.0,224.0,1140.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91
343,13.0,1,2016.0,1560.0,20280.0,1271,29,9.0,93.0,145.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.58
345,24.0,1,2014.0,1470.0,35280.0,995,17,278.0,88.0,1020.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7
348,12.0,1,2011.0,1414.0,16968.0,841,27,102.0,179.0,90.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.89
349,13.0,1,2017.0,1430.0,18590.0,732,20,275.0,359.0,95.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.53
350,14.0,1,2018.0,1440.0,20160.0,833,48,190.0,281.0,95.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.88
351,24.0,1,2013.0,1440.0,34560.0,771,11,277.0,87.0,155.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75
352,13.0,1,2016.0,1420.0,18460.0,906,19,280.0,364.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
353,12.0,1,2012.0,1440.0,17280.0,1255,30,278.0,355.0,30.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72
355,12.0,1,2013.0,1440.0,17280.0,1092,17,276.0,353.0,30.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74
356,12.0,1,2016.0,1470.0,17640.0,770,7,191.0,275.0,115.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83
358,13.0,1,2012.0,1440.0,18720.0,855,14,190.0,274.0,30.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77
359,12.0,1,2022.0,1430.0,17160.0,594,39,97.0,174.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.16
362,25.0,1,2008.0,1449.0,36225.0,825,10,280.0,89.0,120.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.09
366,25.0,1,2017.0,1442.0,36050.0,1249,26,9.0,177.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82
368,12.0,1,2020.0,1500.0,18000.0,1311,29,6.0,83.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.14
369,12.0,1,2019.0,1680.0,20160.0,1217,15,184.0,261.0,1260.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1
370,12.0,1,2020.0,1455.0,17460.0,949,25,10.0,87.0,118.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.85
371,24.0,1,2020.0,1477.0,35448.0,1121,30,186.0,347.0,115.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.79
373,13.0,1,2016.0,1440.0,18720.0,1445,27,107.0,184.0,145.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.85
374,12.0,1,2017.0,1420.0,17040.0,899,23,279.0,356.0,1290.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
377,24.0,1,2019.0,1438.0,34512.0,1456,18,187.0,362.0,85.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7
380,12.0,1,2013.0,1440.0,17280.0,1063,14,281.0,358.0,125.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.94
381,11.0,1,2013.0,1380.0,15180.0,1126,11,193.0,263.0,45.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.09
385,13.0,1,1999.0,1400.0,18200.0,868,22,288.0,21.0,115.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.14
387,26.0,1,2011.0,1440.0,37440.0,1028,35,96.0,271.0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.25
388,12.0,1,2015.0,1456.0,17472.0,1009,25,188.0,265.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.77
390,25.0,1,2007.0,1440.0,36000.0,1245,21,279.0,89.0,1080.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12
393,12.0,1,2007.0,1360.0,16320.0,1091,8,194.0,271.0,45.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,8.43
396,12.0,1,2019.0,1460.0,17520.0,609,32,285.0,362.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.75
397,13.0,1,2003.0,1460.0,18980.0,1061,33,98.0,189.0,1110.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29
399,26.0,1,2002.0,1451.0,37726.0,1200,14,99.0,274.0,85.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97
